filepath,modality,channel,emotion,intensity,statement,repetition,actor,gender,label
../data/Actor_15\03-02-03-02-02-02-15.wav,3,2,3,2,2,2,15,male,happy
../data/Actor_15\03-02-04-01-01-01-15.wav,3,2,4,1,1,1,15,male,sad
../data/Actor_15\03-02-04-01-01-02-15.wav,3,2,4,1,1,2,15,male,sad
../data/Actor_15\03-02-04-01-02-01-15.wav,3,2,4,1,2,1,15,male,sad
../data/Actor_15\03-02-04-01-02-02-15.wav,3,2,4,1,2,2,15,male,sad
../data/Actor_15\03-02-04-02-01-01-15.wav,3,2,4,2,1,1,15,male,sad
../data/Actor_15\03-02-04-02-01-02-15.wav,3,2,4,2,1,2,15,male,sad
../data/Actor_15\03-02-04-02-02-01-15.wav,3,2,4,2,2,1,15,male,sad
../data/Actor_15\03-02-04-02-02-02-15.wav,3,2,4,2,2,2,15,male,sad
../data/Actor_15\03-02-05-01-01-01-15.wav,3,2,5,1,1,1,15,male,angry
../data/Actor_15\03-02-05-01-01-02-15.wav,3,2,5,1,1,2,15,male,angry
../data/Actor_15\03-02-05-01-02-01-15.wav,3,2,5,1,2,1,15,male,angry
../data/Actor_15\03-02-05-01-02-02-15.wav,3,2,5,1,2,2,15,male,angry
../data/Actor_15\03-02-05-02-01-01-15.wav,3,2,5,2,1,1,15,male,angry
../data/Actor_15\03-02-05-02-01-02-15.wav,3,2,5,2,1,2,15,male,angry
../data/Actor_15\03-02-05-02-02-01-15.wav,3,2,5,2,2,1,15,male,angry
../data/Actor_15\03-02-05-02-02-02-15.wav,3,2,5,2,2,2,15,male,angry
../data/Actor_15\03-02-06-01-01-01-15.wav,3,2,6,1,1,1,15,male,fearful
../data/Actor_15\03-02-06-01-01-02-15.wav,3,2,6,1,1,2,15,male,fearful
../data/Actor_15\03-02-06-01-02-01-15.wav,3,2,6,1,2,1,15,male,fearful
../data/Actor_15\03-02-06-01-02-02-15.wav,3,2,6,1,2,2,15,male,fearful
../data/Actor_15\03-02-06-02-01-01-15.wav,3,2,6,2,1,1,15,male,fearful
../data/Actor_15\03-02-06-02-01-02-15.wav,3,2,6,2,1,2,15,male,fearful
../data/Actor_15\03-02-06-02-02-01-15.wav,3,2,6,2,2,1,15,male,fearful
../data/Actor_15\03-02-06-02-02-02-15.wav,3,2,6,2,2,2,15,male,fearful
../data/Actor_16\03-01-01-01-01-01-16.wav,3,1,1,1,1,1,16,female,neutral
../data/Actor_16\03-01-01-01-01-02-16.wav,3,1,1,1,1,2,16,female,neutral
../data/Actor_16\03-01-01-01-02-01-16.wav,3,1,1,1,2,1,16,female,neutral
../data/Actor_16\03-01-01-01-02-02-16.wav,3,1,1,1,2,2,16,female,neutral
../data/Actor_16\03-01-02-01-01-01-16.wav,3,1,2,1,1,1,16,female,calm
../data/Actor_16\03-01-02-01-01-02-16.wav,3,1,2,1,1,2,16,female,calm
../data/Actor_16\03-01-02-01-02-01-16.wav,3,1,2,1,2,1,16,female,calm
../data/Actor_16\03-01-02-01-02-02-16.wav,3,1,2,1,2,2,16,female,calm
../data/Actor_16\03-01-02-02-01-01-16.wav,3,1,2,2,1,1,16,female,calm
../data/Actor_16\03-01-02-02-01-02-16.wav,3,1,2,2,1,2,16,female,calm
../data/Actor_16\03-01-02-02-02-01-16.wav,3,1,2,2,2,1,16,female,calm
../data/Actor_16\03-01-02-02-02-02-16.wav,3,1,2,2,2,2,16,female,calm
../data/Actor_16\03-01-03-01-01-01-16.wav,3,1,3,1,1,1,16,female,happy
../data/Actor_16\03-01-03-01-01-02-16.wav,3,1,3,1,1,2,16,female,happy
../data/Actor_16\03-01-03-01-02-01-16.wav,3,1,3,1,2,1,16,female,happy
../data/Actor_16\03-01-03-01-02-02-16.wav,3,1,3,1,2,2,16,female,happy
../data/Actor_16\03-01-03-02-01-01-16.wav,3,1,3,2,1,1,16,female,happy
../data/Actor_16\03-01-03-02-01-02-16.wav,3,1,3,2,1,2,16,female,happy
../data/Actor_16\03-01-03-02-02-01-16.wav,3,1,3,2,2,1,16,female,happy
../data/Actor_16\03-01-03-02-02-02-16.wav,3,1,3,2,2,2,16,female,happy
../data/Actor_16\03-01-04-01-01-01-16.wav,3,1,4,1,1,1,16,female,sad
../data/Actor_16\03-01-04-01-01-02-16.wav,3,1,4,1,1,2,16,female,sad
../data/Actor_16\03-01-04-01-02-01-16.wav,3,1,4,1,2,1,16,female,sad
../data/Actor_16\03-01-04-01-02-02-16.wav,3,1,4,1,2,2,16,female,sad
../data/Actor_16\03-01-04-02-01-01-16.wav,3,1,4,2,1,1,16,female,sad
../data/Actor_16\03-01-04-02-01-02-16.wav,3,1,4,2,1,2,16,female,sad
../data/Actor_16\03-01-04-02-02-01-16.wav,3,1,4,2,2,1,16,female,sad
../data/Actor_16\03-01-04-02-02-02-16.wav,3,1,4,2,2,2,16,female,sad
../data/Actor_16\03-01-05-01-01-01-16.wav,3,1,5,1,1,1,16,female,angry
../data/Actor_16\03-01-05-01-01-02-16.wav,3,1,5,1,1,2,16,female,angry
../data/Actor_16\03-01-05-01-02-01-16.wav,3,1,5,1,2,1,16,female,angry
../data/Actor_16\03-01-05-01-02-02-16.wav,3,1,5,1,2,2,16,female,angry
../data/Actor_16\03-01-05-02-01-01-16.wav,3,1,5,2,1,1,16,female,angry
../data/Actor_16\03-01-05-02-01-02-16.wav,3,1,5,2,1,2,16,female,angry
../data/Actor_16\03-01-05-02-02-01-16.wav,3,1,5,2,2,1,16,female,angry
../data/Actor_16\03-01-05-02-02-02-16.wav,3,1,5,2,2,2,16,female,angry
../data/Actor_16\03-01-06-01-01-01-16.wav,3,1,6,1,1,1,16,female,fearful
../data/Actor_16\03-01-06-01-01-02-16.wav,3,1,6,1,1,2,16,female,fearful
../data/Actor_16\03-01-06-01-02-01-16.wav,3,1,6,1,2,1,16,female,fearful
../data/Actor_16\03-01-06-01-02-02-16.wav,3,1,6,1,2,2,16,female,fearful
../data/Actor_16\03-01-06-02-01-01-16.wav,3,1,6,2,1,1,16,female,fearful
../data/Actor_16\03-01-06-02-01-02-16.wav,3,1,6,2,1,2,16,female,fearful
../data/Actor_16\03-01-06-02-02-01-16.wav,3,1,6,2,2,1,16,female,fearful
../data/Actor_16\03-01-06-02-02-02-16.wav,3,1,6,2,2,2,16,female,fearful
../data/Actor_16\03-01-07-01-01-01-16.wav,3,1,7,1,1,1,16,female,disgust
../data/Actor_16\03-01-07-01-01-02-16.wav,3,1,7,1,1,2,16,female,disgust
../data/Actor_16\03-01-07-01-02-01-16.wav,3,1,7,1,2,1,16,female,disgust
../data/Actor_16\03-01-07-01-02-02-16.wav,3,1,7,1,2,2,16,female,disgust
../data/Actor_16\03-01-07-02-01-01-16.wav,3,1,7,2,1,1,16,female,disgust
../data/Actor_16\03-01-07-02-01-02-16.wav,3,1,7,2,1,2,16,female,disgust
../data/Actor_16\03-01-07-02-02-01-16.wav,3,1,7,2,2,1,16,female,disgust
../data/Actor_16\03-01-07-02-02-02-16.wav,3,1,7,2,2,2,16,female,disgust
../data/Actor_16\03-01-08-01-01-01-16.wav,3,1,8,1,1,1,16,female,surprised
../data/Actor_16\03-01-08-01-01-02-16.wav,3,1,8,1,1,2,16,female,surprised
../data/Actor_16\03-01-08-01-02-01-16.wav,3,1,8,1,2,1,16,female,surprised
../data/Actor_16\03-01-08-01-02-02-16.wav,3,1,8,1,2,2,16,female,surprised
../data/Actor_16\03-01-08-02-01-01-16.wav,3,1,8,2,1,1,16,female,surprised
../data/Actor_16\03-01-08-02-01-02-16.wav,3,1,8,2,1,2,16,female,surprised
../data/Actor_16\03-01-08-02-02-01-16.wav,3,1,8,2,2,1,16,female,surprised
../data/Actor_16\03-01-08-02-02-02-16.wav,3,1,8,2,2,2,16,female,surprised
../data/Actor_16\03-02-01-01-01-01-16.wav,3,2,1,1,1,1,16,female,neutral
../data/Actor_16\03-02-01-01-01-02-16.wav,3,2,1,1,1,2,16,female,neutral
../data/Actor_16\03-02-01-01-02-01-16.wav,3,2,1,1,2,1,16,female,neutral
../data/Actor_16\03-02-01-01-02-02-16.wav,3,2,1,1,2,2,16,female,neutral
../data/Actor_16\03-02-02-01-01-01-16.wav,3,2,2,1,1,1,16,female,calm
../data/Actor_16\03-02-02-01-01-02-16.wav,3,2,2,1,1,2,16,female,calm
../data/Actor_16\03-02-02-01-02-01-16.wav,3,2,2,1,2,1,16,female,calm
../data/Actor_16\03-02-02-01-02-02-16.wav,3,2,2,1,2,2,16,female,calm
../data/Actor_16\03-02-02-02-01-01-16.wav,3,2,2,2,1,1,16,female,calm
../data/Actor_16\03-02-02-02-01-02-16.wav,3,2,2,2,1,2,16,female,calm
../data/Actor_16\03-02-02-02-02-01-16.wav,3,2,2,2,2,1,16,female,calm
../data/Actor_16\03-02-02-02-02-02-16.wav,3,2,2,2,2,2,16,female,calm
../data/Actor_16\03-02-03-01-01-01-16.wav,3,2,3,1,1,1,16,female,happy
../data/Actor_16\03-02-03-01-01-02-16.wav,3,2,3,1,1,2,16,female,happy
../data/Actor_16\03-02-03-01-02-01-16.wav,3,2,3,1,2,1,16,female,happy
../data/Actor_16\03-02-03-01-02-02-16.wav,3,2,3,1,2,2,16,female,happy
../data/Actor_16\03-02-03-02-01-01-16.wav,3,2,3,2,1,1,16,female,happy
../data/Actor_16\03-02-03-02-01-02-16.wav,3,2,3,2,1,2,16,female,happy
../data/Actor_16\03-02-03-02-02-01-16.wav,3,2,3,2,2,1,16,female,happy
../data/Actor_16\03-02-03-02-02-02-16.wav,3,2,3,2,2,2,16,female,happy
../data/Actor_16\03-02-04-01-01-01-16.wav,3,2,4,1,1,1,16,female,sad
../data/Actor_16\03-02-04-01-01-02-16.wav,3,2,4,1,1,2,16,female,sad
../data/Actor_16\03-02-04-01-02-01-16.wav,3,2,4,1,2,1,16,female,sad
../data/Actor_16\03-02-04-01-02-02-16.wav,3,2,4,1,2,2,16,female,sad
../data/Actor_16\03-02-04-02-01-01-16.wav,3,2,4,2,1,1,16,female,sad
../data/Actor_16\03-02-04-02-01-02-16.wav,3,2,4,2,1,2,16,female,sad
../data/Actor_16\03-02-04-02-02-01-16.wav,3,2,4,2,2,1,16,female,sad
../data/Actor_16\03-02-04-02-02-02-16.wav,3,2,4,2,2,2,16,female,sad
../data/Actor_16\03-02-05-01-01-01-16.wav,3,2,5,1,1,1,16,female,angry
../data/Actor_16\03-02-05-01-01-02-16.wav,3,2,5,1,1,2,16,female,angry
../data/Actor_16\03-02-05-01-02-01-16.wav,3,2,5,1,2,1,16,female,angry
../data/Actor_16\03-02-05-01-02-02-16.wav,3,2,5,1,2,2,16,female,angry
../data/Actor_16\03-02-05-02-01-01-16.wav,3,2,5,2,1,1,16,female,angry
../data/Actor_16\03-02-05-02-01-02-16.wav,3,2,5,2,1,2,16,female,angry
../data/Actor_16\03-02-05-02-02-01-16.wav,3,2,5,2,2,1,16,female,angry
../data/Actor_16\03-02-05-02-02-02-16.wav,3,2,5,2,2,2,16,female,angry
../data/Actor_16\03-02-06-01-01-01-16.wav,3,2,6,1,1,1,16,female,fearful
../data/Actor_16\03-02-06-01-01-02-16.wav,3,2,6,1,1,2,16,female,fearful
../data/Actor_16\03-02-06-01-02-01-16.wav,3,2,6,1,2,1,16,female,fearful
../data/Actor_16\03-02-06-01-02-02-16.wav,3,2,6,1,2,2,16,female,fearful
../data/Actor_16\03-02-06-02-01-01-16.wav,3,2,6,2,1,1,16,female,fearful
../data/Actor_16\03-02-06-02-01-02-16.wav,3,2,6,2,1,2,16,female,fearful
../data/Actor_16\03-02-06-02-02-01-16.wav,3,2,6,2,2,1,16,female,fearful
../data/Actor_16\03-02-06-02-02-02-16.wav,3,2,6,2,2,2,16,female,fearful
../data/Actor_17\03-01-01-01-01-01-17.wav,3,1,1,1,1,1,17,male,neutral
../data/Actor_17\03-01-01-01-01-02-17.wav,3,1,1,1,1,2,17,male,neutral
../data/Actor_17\03-01-01-01-02-01-17.wav,3,1,1,1,2,1,17,male,neutral
../data/Actor_17\03-01-01-01-02-02-17.wav,3,1,1,1,2,2,17,male,neutral
../data/Actor_17\03-01-02-01-01-01-17.wav,3,1,2,1,1,1,17,male,calm
../data/Actor_17\03-01-02-01-01-02-17.wav,3,1,2,1,1,2,17,male,calm
../data/Actor_17\03-01-02-01-02-01-17.wav,3,1,2,1,2,1,17,male,calm
../data/Actor_17\03-01-02-01-02-02-17.wav,3,1,2,1,2,2,17,male,calm
../data/Actor_17\03-01-02-02-01-01-17.wav,3,1,2,2,1,1,17,male,calm
../data/Actor_17\03-01-02-02-01-02-17.wav,3,1,2,2,1,2,17,male,calm
../data/Actor_17\03-01-02-02-02-01-17.wav,3,1,2,2,2,1,17,male,calm
../data/Actor_17\03-01-02-02-02-02-17.wav,3,1,2,2,2,2,17,male,calm
../data/Actor_17\03-01-03-01-01-01-17.wav,3,1,3,1,1,1,17,male,happy
../data/Actor_17\03-01-03-01-01-02-17.wav,3,1,3,1,1,2,17,male,happy
../data/Actor_17\03-01-03-01-02-01-17.wav,3,1,3,1,2,1,17,male,happy
../data/Actor_17\03-01-03-01-02-02-17.wav,3,1,3,1,2,2,17,male,happy
../data/Actor_17\03-01-03-02-01-01-17.wav,3,1,3,2,1,1,17,male,happy
../data/Actor_17\03-01-03-02-01-02-17.wav,3,1,3,2,1,2,17,male,happy
../data/Actor_17\03-01-03-02-02-01-17.wav,3,1,3,2,2,1,17,male,happy
../data/Actor_17\03-01-03-02-02-02-17.wav,3,1,3,2,2,2,17,male,happy
../data/Actor_17\03-01-04-01-01-01-17.wav,3,1,4,1,1,1,17,male,sad
../data/Actor_17\03-01-04-01-01-02-17.wav,3,1,4,1,1,2,17,male,sad
../data/Actor_17\03-01-04-01-02-01-17.wav,3,1,4,1,2,1,17,male,sad
../data/Actor_17\03-01-04-01-02-02-17.wav,3,1,4,1,2,2,17,male,sad
../data/Actor_17\03-01-04-02-01-01-17.wav,3,1,4,2,1,1,17,male,sad
../data/Actor_17\03-01-04-02-01-02-17.wav,3,1,4,2,1,2,17,male,sad
../data/Actor_17\03-01-04-02-02-01-17.wav,3,1,4,2,2,1,17,male,sad
../data/Actor_17\03-01-04-02-02-02-17.wav,3,1,4,2,2,2,17,male,sad
../data/Actor_17\03-01-05-01-01-01-17.wav,3,1,5,1,1,1,17,male,angry
../data/Actor_17\03-01-05-01-01-02-17.wav,3,1,5,1,1,2,17,male,angry
../data/Actor_17\03-01-05-01-02-01-17.wav,3,1,5,1,2,1,17,male,angry
../data/Actor_17\03-01-05-01-02-02-17.wav,3,1,5,1,2,2,17,male,angry
../data/Actor_17\03-01-05-02-01-01-17.wav,3,1,5,2,1,1,17,male,angry
../data/Actor_17\03-01-05-02-01-02-17.wav,3,1,5,2,1,2,17,male,angry
../data/Actor_17\03-01-05-02-02-01-17.wav,3,1,5,2,2,1,17,male,angry
../data/Actor_17\03-01-05-02-02-02-17.wav,3,1,5,2,2,2,17,male,angry
../data/Actor_17\03-01-06-01-01-01-17.wav,3,1,6,1,1,1,17,male,fearful
../data/Actor_17\03-01-06-01-01-02-17.wav,3,1,6,1,1,2,17,male,fearful
../data/Actor_17\03-01-06-01-02-01-17.wav,3,1,6,1,2,1,17,male,fearful
../data/Actor_17\03-01-06-01-02-02-17.wav,3,1,6,1,2,2,17,male,fearful
../data/Actor_17\03-01-06-02-01-01-17.wav,3,1,6,2,1,1,17,male,fearful
../data/Actor_17\03-01-06-02-01-02-17.wav,3,1,6,2,1,2,17,male,fearful
../data/Actor_17\03-01-06-02-02-01-17.wav,3,1,6,2,2,1,17,male,fearful
../data/Actor_17\03-01-06-02-02-02-17.wav,3,1,6,2,2,2,17,male,fearful
../data/Actor_17\03-01-07-01-01-01-17.wav,3,1,7,1,1,1,17,male,disgust
../data/Actor_17\03-01-07-01-01-02-17.wav,3,1,7,1,1,2,17,male,disgust
../data/Actor_17\03-01-07-01-02-01-17.wav,3,1,7,1,2,1,17,male,disgust
../data/Actor_17\03-01-07-01-02-02-17.wav,3,1,7,1,2,2,17,male,disgust
../data/Actor_17\03-01-07-02-01-01-17.wav,3,1,7,2,1,1,17,male,disgust
../data/Actor_17\03-01-07-02-01-02-17.wav,3,1,7,2,1,2,17,male,disgust
../data/Actor_17\03-01-07-02-02-01-17.wav,3,1,7,2,2,1,17,male,disgust
../data/Actor_17\03-01-07-02-02-02-17.wav,3,1,7,2,2,2,17,male,disgust
../data/Actor_17\03-01-08-01-01-01-17.wav,3,1,8,1,1,1,17,male,surprised
../data/Actor_17\03-01-08-01-01-02-17.wav,3,1,8,1,1,2,17,male,surprised
../data/Actor_17\03-01-08-01-02-01-17.wav,3,1,8,1,2,1,17,male,surprised
../data/Actor_17\03-01-08-01-02-02-17.wav,3,1,8,1,2,2,17,male,surprised
../data/Actor_17\03-01-08-02-01-01-17.wav,3,1,8,2,1,1,17,male,surprised
../data/Actor_17\03-01-08-02-01-02-17.wav,3,1,8,2,1,2,17,male,surprised
../data/Actor_17\03-01-08-02-02-01-17.wav,3,1,8,2,2,1,17,male,surprised
../data/Actor_17\03-01-08-02-02-02-17.wav,3,1,8,2,2,2,17,male,surprised
../data/Actor_17\03-02-01-01-01-01-17.wav,3,2,1,1,1,1,17,male,neutral
../data/Actor_17\03-02-01-01-01-02-17.wav,3,2,1,1,1,2,17,male,neutral
../data/Actor_17\03-02-01-01-02-01-17.wav,3,2,1,1,2,1,17,male,neutral
../data/Actor_17\03-02-01-01-02-02-17.wav,3,2,1,1,2,2,17,male,neutral
../data/Actor_17\03-02-02-01-01-01-17.wav,3,2,2,1,1,1,17,male,calm
../data/Actor_17\03-02-02-01-01-02-17.wav,3,2,2,1,1,2,17,male,calm
../data/Actor_17\03-02-02-01-02-01-17.wav,3,2,2,1,2,1,17,male,calm
../data/Actor_17\03-02-02-01-02-02-17.wav,3,2,2,1,2,2,17,male,calm
../data/Actor_17\03-02-02-02-01-01-17.wav,3,2,2,2,1,1,17,male,calm
../data/Actor_17\03-02-02-02-01-02-17.wav,3,2,2,2,1,2,17,male,calm
../data/Actor_17\03-02-02-02-02-01-17.wav,3,2,2,2,2,1,17,male,calm
../data/Actor_17\03-02-02-02-02-02-17.wav,3,2,2,2,2,2,17,male,calm
../data/Actor_17\03-02-03-01-01-01-17.wav,3,2,3,1,1,1,17,male,happy
../data/Actor_17\03-02-03-01-01-02-17.wav,3,2,3,1,1,2,17,male,happy
../data/Actor_17\03-02-03-01-02-01-17.wav,3,2,3,1,2,1,17,male,happy
../data/Actor_17\03-02-03-01-02-02-17.wav,3,2,3,1,2,2,17,male,happy
../data/Actor_17\03-02-03-02-01-01-17.wav,3,2,3,2,1,1,17,male,happy
../data/Actor_17\03-02-03-02-01-02-17.wav,3,2,3,2,1,2,17,male,happy
../data/Actor_17\03-02-03-02-02-01-17.wav,3,2,3,2,2,1,17,male,happy
../data/Actor_17\03-02-03-02-02-02-17.wav,3,2,3,2,2,2,17,male,happy
../data/Actor_17\03-02-04-01-01-01-17.wav,3,2,4,1,1,1,17,male,sad
../data/Actor_17\03-02-04-01-01-02-17.wav,3,2,4,1,1,2,17,male,sad
../data/Actor_17\03-02-04-01-02-01-17.wav,3,2,4,1,2,1,17,male,sad
../data/Actor_17\03-02-04-01-02-02-17.wav,3,2,4,1,2,2,17,male,sad
../data/Actor_17\03-02-04-02-01-01-17.wav,3,2,4,2,1,1,17,male,sad
../data/Actor_17\03-02-04-02-01-02-17.wav,3,2,4,2,1,2,17,male,sad
../data/Actor_17\03-02-04-02-02-01-17.wav,3,2,4,2,2,1,17,male,sad
../data/Actor_17\03-02-04-02-02-02-17.wav,3,2,4,2,2,2,17,male,sad
../data/Actor_17\03-02-05-01-01-01-17.wav,3,2,5,1,1,1,17,male,angry
../data/Actor_17\03-02-05-01-01-02-17.wav,3,2,5,1,1,2,17,male,angry
../data/Actor_17\03-02-05-01-02-01-17.wav,3,2,5,1,2,1,17,male,angry
../data/Actor_17\03-02-05-01-02-02-17.wav,3,2,5,1,2,2,17,male,angry
../data/Actor_17\03-02-05-02-01-01-17.wav,3,2,5,2,1,1,17,male,angry
../data/Actor_17\03-02-05-02-01-02-17.wav,3,2,5,2,1,2,17,male,angry
../data/Actor_17\03-02-05-02-02-01-17.wav,3,2,5,2,2,1,17,male,angry
../data/Actor_17\03-02-05-02-02-02-17.wav,3,2,5,2,2,2,17,male,angry
../data/Actor_17\03-02-06-01-01-01-17.wav,3,2,6,1,1,1,17,male,fearful
../data/Actor_17\03-02-06-01-01-02-17.wav,3,2,6,1,1,2,17,male,fearful
../data/Actor_17\03-02-06-01-02-01-17.wav,3,2,6,1,2,1,17,male,fearful
../data/Actor_17\03-02-06-01-02-02-17.wav,3,2,6,1,2,2,17,male,fearful
../data/Actor_17\03-02-06-02-01-01-17.wav,3,2,6,2,1,1,17,male,fearful
../data/Actor_17\03-02-06-02-01-02-17.wav,3,2,6,2,1,2,17,male,fearful
../data/Actor_17\03-02-06-02-02-01-17.wav,3,2,6,2,2,1,17,male,fearful
../data/Actor_17\03-02-06-02-02-02-17.wav,3,2,6,2,2,2,17,male,fearful
../data/Actor_18\03-01-01-01-01-01-18.wav,3,1,1,1,1,1,18,female,neutral
../data/Actor_18\03-01-01-01-01-02-18.wav,3,1,1,1,1,2,18,female,neutral
../data/Actor_18\03-01-01-01-02-01-18.wav,3,1,1,1,2,1,18,female,neutral
../data/Actor_18\03-01-01-01-02-02-18.wav,3,1,1,1,2,2,18,female,neutral
../data/Actor_18\03-01-02-01-01-01-18.wav,3,1,2,1,1,1,18,female,calm
../data/Actor_18\03-01-02-01-01-02-18.wav,3,1,2,1,1,2,18,female,calm
../data/Actor_18\03-01-02-01-02-01-18.wav,3,1,2,1,2,1,18,female,calm
../data/Actor_18\03-01-02-01-02-02-18.wav,3,1,2,1,2,2,18,female,calm
../data/Actor_18\03-01-02-02-01-01-18.wav,3,1,2,2,1,1,18,female,calm
../data/Actor_18\03-01-02-02-01-02-18.wav,3,1,2,2,1,2,18,female,calm
../data/Actor_18\03-01-02-02-02-01-18.wav,3,1,2,2,2,1,18,female,calm
../data/Actor_18\03-01-02-02-02-02-18.wav,3,1,2,2,2,2,18,female,calm
../data/Actor_18\03-01-03-01-01-01-18.wav,3,1,3,1,1,1,18,female,happy
../data/Actor_18\03-01-03-01-01-02-18.wav,3,1,3,1,1,2,18,female,happy
../data/Actor_18\03-01-03-01-02-01-18.wav,3,1,3,1,2,1,18,female,happy
../data/Actor_18\03-01-03-01-02-02-18.wav,3,1,3,1,2,2,18,female,happy
../data/Actor_18\03-01-03-02-01-01-18.wav,3,1,3,2,1,1,18,female,happy
../data/Actor_18\03-01-03-02-01-02-18.wav,3,1,3,2,1,2,18,female,happy
../data/Actor_18\03-01-03-02-02-01-18.wav,3,1,3,2,2,1,18,female,happy
../data/Actor_18\03-01-03-02-02-02-18.wav,3,1,3,2,2,2,18,female,happy
../data/Actor_18\03-01-04-01-01-01-18.wav,3,1,4,1,1,1,18,female,sad
../data/Actor_18\03-01-04-01-01-02-18.wav,3,1,4,1,1,2,18,female,sad
../data/Actor_18\03-01-04-01-02-01-18.wav,3,1,4,1,2,1,18,female,sad
../data/Actor_18\03-01-04-01-02-02-18.wav,3,1,4,1,2,2,18,female,sad
../data/Actor_18\03-01-04-02-01-01-18.wav,3,1,4,2,1,1,18,female,sad
../data/Actor_18\03-01-04-02-01-02-18.wav,3,1,4,2,1,2,18,female,sad
../data/Actor_18\03-01-04-02-02-01-18.wav,3,1,4,2,2,1,18,female,sad
../data/Actor_18\03-01-04-02-02-02-18.wav,3,1,4,2,2,2,18,female,sad
../data/Actor_18\03-01-05-01-01-01-18.wav,3,1,5,1,1,1,18,female,angry
../data/Actor_18\03-01-05-01-01-02-18.wav,3,1,5,1,1,2,18,female,angry
../data/Actor_18\03-01-05-01-02-01-18.wav,3,1,5,1,2,1,18,female,angry
../data/Actor_18\03-01-05-01-02-02-18.wav,3,1,5,1,2,2,18,female,angry
../data/Actor_18\03-01-05-02-01-01-18.wav,3,1,5,2,1,1,18,female,angry
../data/Actor_18\03-01-05-02-01-02-18.wav,3,1,5,2,1,2,18,female,angry
../data/Actor_18\03-01-05-02-02-01-18.wav,3,1,5,2,2,1,18,female,angry
../data/Actor_18\03-01-05-02-02-02-18.wav,3,1,5,2,2,2,18,female,angry
../data/Actor_18\03-01-06-01-01-01-18.wav,3,1,6,1,1,1,18,female,fearful
../data/Actor_18\03-01-06-01-01-02-18.wav,3,1,6,1,1,2,18,female,fearful
../data/Actor_18\03-01-06-01-02-01-18.wav,3,1,6,1,2,1,18,female,fearful
../data/Actor_18\03-01-06-01-02-02-18.wav,3,1,6,1,2,2,18,female,fearful
../data/Actor_18\03-01-06-02-01-01-18.wav,3,1,6,2,1,1,18,female,fearful
../data/Actor_18\03-01-06-02-01-02-18.wav,3,1,6,2,1,2,18,female,fearful
../data/Actor_18\03-01-06-02-02-01-18.wav,3,1,6,2,2,1,18,female,fearful
../data/Actor_18\03-01-06-02-02-02-18.wav,3,1,6,2,2,2,18,female,fearful
../data/Actor_18\03-01-07-01-01-01-18.wav,3,1,7,1,1,1,18,female,disgust
../data/Actor_18\03-01-07-01-01-02-18.wav,3,1,7,1,1,2,18,female,disgust
../data/Actor_18\03-01-07-01-02-01-18.wav,3,1,7,1,2,1,18,female,disgust
../data/Actor_18\03-01-07-01-02-02-18.wav,3,1,7,1,2,2,18,female,disgust
../data/Actor_18\03-01-07-02-01-01-18.wav,3,1,7,2,1,1,18,female,disgust
../data/Actor_18\03-01-07-02-01-02-18.wav,3,1,7,2,1,2,18,female,disgust
../data/Actor_18\03-01-07-02-02-01-18.wav,3,1,7,2,2,1,18,female,disgust
../data/Actor_18\03-01-07-02-02-02-18.wav,3,1,7,2,2,2,18,female,disgust
../data/Actor_18\03-01-08-01-01-01-18.wav,3,1,8,1,1,1,18,female,surprised
../data/Actor_18\03-01-08-01-01-02-18.wav,3,1,8,1,1,2,18,female,surprised
../data/Actor_18\03-01-08-01-02-01-18.wav,3,1,8,1,2,1,18,female,surprised
../data/Actor_18\03-01-08-01-02-02-18.wav,3,1,8,1,2,2,18,female,surprised
../data/Actor_18\03-01-08-02-01-01-18.wav,3,1,8,2,1,1,18,female,surprised
../data/Actor_18\03-01-08-02-01-02-18.wav,3,1,8,2,1,2,18,female,surprised
../data/Actor_18\03-01-08-02-02-01-18.wav,3,1,8,2,2,1,18,female,surprised
../data/Actor_18\03-01-08-02-02-02-18.wav,3,1,8,2,2,2,18,female,surprised
../data/Actor_19\03-01-01-01-01-01-19.wav,3,1,1,1,1,1,19,male,neutral
../data/Actor_19\03-01-01-01-01-02-19.wav,3,1,1,1,1,2,19,male,neutral
../data/Actor_19\03-01-01-01-02-01-19.wav,3,1,1,1,2,1,19,male,neutral
../data/Actor_19\03-01-01-01-02-02-19.wav,3,1,1,1,2,2,19,male,neutral
../data/Actor_19\03-01-02-01-01-01-19.wav,3,1,2,1,1,1,19,male,calm
../data/Actor_19\03-01-02-01-01-02-19.wav,3,1,2,1,1,2,19,male,calm
../data/Actor_19\03-01-02-01-02-01-19.wav,3,1,2,1,2,1,19,male,calm
../data/Actor_19\03-01-02-01-02-02-19.wav,3,1,2,1,2,2,19,male,calm
../data/Actor_19\03-01-02-02-01-01-19.wav,3,1,2,2,1,1,19,male,calm
../data/Actor_19\03-01-02-02-01-02-19.wav,3,1,2,2,1,2,19,male,calm
../data/Actor_19\03-01-02-02-02-01-19.wav,3,1,2,2,2,1,19,male,calm
../data/Actor_19\03-01-02-02-02-02-19.wav,3,1,2,2,2,2,19,male,calm
../data/Actor_19\03-01-03-01-01-01-19.wav,3,1,3,1,1,1,19,male,happy
../data/Actor_19\03-01-03-01-01-02-19.wav,3,1,3,1,1,2,19,male,happy
